"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","CBB_3mon","DM_gravity","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha"
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM13919A-1_164",2,164,11,14,"test"," (Operator: lizbethpino, Time: )","GM13919A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM13919A-3_207",2,207,14,4,"test"," (Operator: lizbethpino, Time: )","GM13919A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,29.2944881889764,145,1.98412698412698,1,4,1,3,3,NA,10,2,NA,NA,1,3,NA,3,NA,1100,84,0,3,NA,NA,1,8,6,30,1.98412698412698,0.581239845019372
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM13919A-5_183",2,183,13,3,"test"," (Operator: lizbethpino, Time: )","GM13919A-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,32.7469719533383,120,25.1984126984127,12.7,5,1,2,14,NA,10,2,NA,NA,3,3,NA,2,NA,4450,421,0,4,NA,NA,1,6,6,40,25.1984126984127,8.25171713903564
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14007A-1_148",2,148,10,3,"test"," (Operator: lizbethpino, Time: )","GM14007A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14007A-3_256",2,256,18,15,"test"," (Operator: lizbethpino, Time: )","GM14007A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,28.5482142857143,125,14.0873015873016,7.1,5,2,NA,7,NA,10,2,NA,NA,1,2,NA,3,NA,4950,358,0,2,NA,NA,1,8,6,20,14.0873015873016,4.02167304421769
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14007A-4_261",2,261,18,10,"test"," (Operator: lizbethpino, Time: )","GM14007A-4","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14007A-5_221",2,221,15,11,"test"," (Operator: lizbethpino, Time: )","GM14007A-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,26.6535532994924,390,13.2936507936508,6.7,3,1,2,9,NA,10,4,NA,NA,1,3,NA,3,NA,4200,260,0,1,NA,NA,1,6,6,10,13.2936507936508,3.54323029973411
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14012A-6_195",2,195,13,15,"test"," (Operator: lizbethpino, Time: )","GM14012A-6","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,34.3544585987261,115,25.4960317460317,12.85,4,3,3,18,NA,10,4,NA,NA,4,3,NA,3,NA,4550,468,0,5,NA,NA,1,6,6,50,25.4960317460317,8.75902367050852
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14017A-1_243",2,243,17,3,"test"," (Operator: lizbethpino, Time: )","GM14017A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,31.779035339064,220,40.4761904761905,20.4,5,1,1,35,NA,10,2,NA,NA,4,2,NA,1,NA,4600,412,0,6,NA,NA,4,5,6,60,40.4761904761905,12.8629428753354
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14017A-6_251",2,251,17,11,"test"," (Operator: lizbethpino, Time: )","GM14017A-6","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,29.5006617982656,195,17.0634920634921,8.6,5,1,1,8,NA,10,1,NA,NA,1,3,NA,2,NA,4750,368,0,2,NA,NA,1,5,6,20,17.0634920634921,5.0338430846247
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14017A-7_255",2,255,17,15,"test"," (Operator: lizbethpino, Time: )","GM14017A-7","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,140,NA,NA,3,3,2,NA,NA,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,6,20,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14019B-6_213",2,213,15,3,"test"," (Operator: lizbethpino, Time: )","GM14019B-6","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14028A-1_200",2,200,14,11,"test"," (Operator: lizbethpino, Time: )","GM14028A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,26.3896112910689,130,39.2857142857143,19.8,4,1,2,16,NA,10,2,NA,NA,1,3,NA,1,NA,4600,278,0,1,NA,NA,1,8,6,10,39.2857142857143,10.3673472929199
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14030A-1_219",2,219,15,9,"test"," (Operator: lizbethpino, Time: )","GM14030A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14030A-2_184",2,184,13,4,"test"," (Operator: lizbethpino, Time: )","GM14030A-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,26.9171836367723,180,18.6507936507936,9.4,5,1,3,23,NA,10,2,NA,NA,5,2,NA,2,NA,4750,301,0,10,NA,NA,1,8,6,100,18.6507936507936,5.02026837669958
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14043A-12_193",2,193,13,13,"test"," (Operator: lizbethpino, Time: )","GM14043A-12","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,34.0315913688469,240,31.9444444444444,16.1,5,2,3,25,NA,10,3,NA,NA,5,3,NA,2,NA,4950,501,0,8,NA,NA,1,5,6,80,31.9444444444444,10.8712027983816
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14043A-8_174",2,174,12,7,"test"," (Operator: lizbethpino, Time: )","GM14043A-8","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,170,NA,NA,5,1,2,NA,NA,10,2,NA,NA,1,3,NA,4,NA,NA,NA,NA,4,NA,NA,1,NA,6,40,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14043B-3_160",2,160,11,10,"test"," (Operator: lizbethpino, Time: )","GM14043B-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,30.122967032967,200,28.6706349206349,14.45,5,1,2,20,NA,10,2,NA,NA,4,3,NA,2,NA,4950,400,0,7,NA,NA,1,6,6,70,28.6706349206349,8.63644590528518
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14095A-2_263",2,263,18,8,"test"," (Operator: lizbethpino, Time: )","GM14095A-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14095A-3_158",2,158,11,8,"test"," (Operator: lizbethpino, Time: )","GM14095A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,28.5058897243108,100,9.92063492063492,5,5,2,2,10,NA,10,3,NA,NA,1,3,NA,3,NA,4300,310,0,5,NA,NA,1,5,6,50,9.92063492063492,2.82796525042766
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14097A-1_198",2,198,14,13,"test"," (Operator: lizbethpino, Time: )","GM14097A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,120,NA,NA,5,2,1,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,6,10,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14099A-11_153",2,153,11,3,"test"," (Operator: lizbethpino, Time: )","GM14099A-11","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,31.779035339064,190,37.3015873015873,18.8,5,1,3,17,NA,10,2,NA,NA,3,3,NA,2,NA,4600,412,0,3,NA,NA,1,6,6,30,37.3015873015873,11.8540846106032
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14099A-12_154",2,154,11,4,"test"," (Operator: lizbethpino, Time: )","GM14099A-12","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,36.8054794520548,NA,56.7460317460317,28.6,4,1,3,30,NA,10,2,NA,NA,4,3,NA,1,NA,3300,380,0,10,NA,NA,1,5,6,100,56.7460317460317,20.8856490541422
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14099A-1_222",2,222,15,12,"test"," (Operator: lizbethpino, Time: )","GM14099A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,26.9236483416629,200,54.7619047619048,27.6,4,2,3,32,NA,10,4,NA,NA,5,1,NA,1,NA,4700,298,0,10,NA,NA,1,6,6,100,54.7619047619048,14.7439026632916
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14101A-10_180",2,180,12,1,"test"," (Operator: lizbethpino, Time: )","GM14101A-10","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,20.2892951078379,155,9.72222222222222,4.9,4,2,2,10,NA,10,2,NA,NA,2,2,NA,5,NA,3900,98,0,4,NA,NA,1,5,6,40,9.72222222222222,1.97257035770646
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14101A-11_262",2,262,18,9,"test"," (Operator: lizbethpino, Time: )","GM14101A-11","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,30.5642365097589,NA,48.2142857142857,24.3,5,1,2,30,NA,10,1,NA,NA,5,3,NA,2,NA,4750,395,0,10,NA,NA,1,5,6,100,48.2142857142857,14.7363283172052
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14101A-3_214",2,214,15,4,"test"," (Operator: lizbethpino, Time: )","GM14101A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,200,NA,NA,5,1,1,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,6,20,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14101A-4_138",2,138,10,13,"test"," (Operator: lizbethpino, Time: )","GM14101A-4","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,28.2569777979157,370,22.6190476190476,11.4,5,1,2,11,NA,10,2,NA,NA,2,3,NA,2,NA,4750,336,0,3,NA,NA,1,6,6,30,22.6190476190476,6.39145926381426
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14101A-6_236",2,236,16,5,"test"," (Operator: lizbethpino, Time: )","GM14101A-6","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14101A-7_147",2,147,10,4,"test"," (Operator: lizbethpino, Time: )","GM14101A-7","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,29.2014925373134,NA,3.37301587301587,1.7,3,1,2,3,NA,10,2,NA,NA,2,3,NA,4,NA,1450,110,0,3,NA,NA,1,5,6,30,3.37301587301587,0.984970978441126
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14102A-10_194",2,194,13,14,"test"," (Operator: lizbethpino, Time: )","GM14102A-10","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,34.4413773281214,190,54.7619047619048,27.6,4,2,2,35,NA,10,3,NA,NA,6,3,NA,1,NA,4850,501,0,10,NA,NA,2,6,6,100,54.7619047619048,18.8607542511141
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14102A-11_224",2,224,15,14,"test"," (Operator: lizbethpino, Time: )","GM14102A-11","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,37.0547435588731,190,54.7619047619048,27.6,5,1,1,25,NA,10,2,NA,NA,3,3,NA,1,NA,4700,547,0,5,NA,NA,1,5,6,50,54.7619047619048,20.2918833774781
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14102A-12_225",2,225,15,15,"test"," (Operator: lizbethpino, Time: )","GM14102A-12","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,35.3296602170835,160,32.7380952380952,16.5,5,1,2,20,NA,10,1,NA,NA,6,3,NA,3,NA,4750,512,0,10,NA,NA,1,6,6,100,32.7380952380952,11.5662578091642
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14102A-1_252",2,252,17,12,"test"," (Operator: lizbethpino, Time: )","GM14102A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,34.808687815429,370,44.6428571428571,22.5,5,1,2,25,NA,10,2,NA,NA,4,3,NA,1,NA,4650,489,0,5,NA,NA,1,5,6,50,44.6428571428571,15.5395927747451
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14102A-5_240",2,240,16,1,"test"," (Operator: lizbethpino, Time: )","GM14102A-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,28.2728665484933,200,40.6746031746032,20.5,4,1,2,20,NA,10,2,NA,NA,5,3,NA,2,NA,4250,301,0,6,NA,NA,2,5,6,60,40.6746031746032,11.4998762746848
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14102A-6_226",2,226,16,15,"test"," (Operator: lizbethpino, Time: )","GM14102A-6","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,31.779035339064,160,18.0555555555556,9.1,5,3,2,18,NA,10,3,NA,NA,3,3,NA,2,NA,4600,412,0,5,NA,NA,1,5,6,50,18.0555555555556,5.73788138066435
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14102A-9_260",2,260,18,11,"test"," (Operator: lizbethpino, Time: )","GM14102A-9","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,30.8023798574385,NA,55.1587301587302,27.8,5,2,1,30,NA,10,2,NA,NA,4,3,NA,1,NA,4750,401,0,5,NA,NA,1,5,6,50,55.1587301587302,16.9902015880316
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14103A-1_197",2,197,14,14,"test"," (Operator: lizbethpino, Time: )","GM14103A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,32.9206832298136,250,33.3333333333333,16.8,5,3,2,16,NA,10,3,NA,NA,6,3,NA,2,NA,4450,425,0,10,NA,NA,1,5,6,100,33.3333333333333,10.9735610766045
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14103A-12_181",2,181,13,1,"test"," (Operator: lizbethpino, Time: )","GM14103A-12","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,28.8812045081005,185,80.1190476190476,40.38,5,1,1,39,NA,10,2,NA,NA,6,3,NA,1,NA,4600,341,0,10,NA,NA,1,5,6,100,80.1190476190476,23.1393459927996
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14103A-14_215",2,215,15,5,"test"," (Operator: lizbethpino, Time: )","GM14103A-14","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,28.2728665484933,NA,21.6269841269841,10.9,3,2,1,8,NA,10,2,NA,NA,1,3,NA,1,NA,4250,301,0,2,NA,NA,1,4,6,20,21.6269841269841,6.11456836068604
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14103A-16_196",2,196,14,15,"test"," (Operator: lizbethpino, Time: )","GM14103A-16","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,33.9324699110413,125,13.9880952380952,7.05,4,2,1,6,NA,10,3,NA,NA,1,3,NA,3,NA,4250,428,0,2,NA,NA,1,5,6,20,13.9880952380952,4.74650620779445
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14103A-17_168",2,168,12,13,"test"," (Operator: lizbethpino, Time: )","GM14103A-17","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,37.0547435588731,80,14.0873015873016,7.1,5,2,2,14,NA,10,3,NA,NA,2,3,NA,3,NA,4700,547,0,3,NA,NA,1,6,6,30,14.0873015873016,5.22001347753967
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14103A-3_172",2,172,12,9,"test"," (Operator: lizbethpino, Time: )","GM14103A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,31.2823809523809,105,95.0396825396825,47.9,5,1,2,40,NA,10,3,NA,NA,5,3,NA,1,NA,4600,400,0,8,NA,NA,1,5,6,80,95.0396825396825,29.7306755479969
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14103A-4_161",2,161,11,11,"test"," (Operator: lizbethpino, Time: )","GM14103A-4","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,32.4883749718659,NA,29.1666666666667,14.7,5,1,1,28,NA,10,1,NA,NA,4,3,NA,2,NA,4900,457,0,8,NA,NA,1,5,6,80,29.1666666666667,9.4757760334609
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14103A-5_190",2,190,13,10,"test"," (Operator: lizbethpino, Time: )","GM14103A-5","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,6,0,NA,NA
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14103A-7_211",2,211,15,1,"test"," (Operator: lizbethpino, Time: )","GM14103A-7","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,34.5039995252789,390,38.5912698412698,19.45,5,1,1,33,NA,10,1,NA,NA,5,3,NA,1,NA,4700,487,0,8,NA,NA,1,5,6,80,38.5912698412698,13.3155315628308
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14103A-8_269",2,269,18,2,"test"," (Operator: lizbethpino, Time: )","GM14103A-8","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,30.4652036718302,115,14.0873015873016,7.1,4,2,1,11,NA,10,2,NA,NA,4,3,NA,3,NA,3800,314,0,8,NA,NA,1,5,6,80,14.0873015873016,4.2917251204364
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14103A-9_237",2,237,16,4,"test"," (Operator: lizbethpino, Time: )","GM14103A-9","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,31.9671580473659,NA,68.8492063492064,34.7,5,1,2,40,NA,10,2,NA,NA,5,3,NA,1,NA,4550,412,0,8,NA,NA,1,6,6,80,68.8492063492063,22.0091346080079
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14104A-12_223",2,223,15,13,"test"," (Operator: lizbethpino, Time: )","GM14104A-12","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,32.7720930232558,210,9.12698412698412,4.6,3,1,2,6,NA,10,2,NA,NA,2,3,NA,3,NA,4750,450,0,5,NA,NA,1,6,6,50,9.12698412698412,2.99110372831303
2023,"202331BCEPR_cere","202331BCEPR_cere",2.4,3.5,"2023-June-08","2024-April-13","Cerete. Cordoba, Colombia",NA,"202331BCEPR_cere_rep2_GM14104A-1_241",2,241,17,1,"test"," (Operator: lizbethpino, Time: )","GM14104A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,30.00914329202,165,52.281746031746,26.35,5,2,2,26,NA,10,2,NA,NA,5,3,NA,1,NA,5000,401,0,6,NA,NA,1,6,6,60,52.281746031746,15.6893040822366
